,0
18296,C030047K22Rik
18297,Cdr1
18298,Hmga1
18299,Rbp2
18300,Ttll12
18301,Olfr1328
18302,Zfp566
18303,Lig1
18304,Cgas
18305,Olfr310
18306,Nbeal2
18307,Magohb
18308,Gm43689
18309,Zfp57
18310,Pcdhb11
18311,Cckar
18312,Zfp51
18313,C330004P14Rik
18314,Gm8082
18315,4930503B20Rik
18316,Zfp61
18317,Foxd3
18318,Gm35339
18319,Psmc3ip
18320,Wt1os
18321,Gm44734
18322,Nubp1
18323,Ccl20
18324,Lmnb2
18325,Ankar
18326,CAAA01066123.1
18327,Gm42524
18328,Gm13599
18329,Ctdp1
18330,Fbxw9
18331,Gm42884
18332,Gm44992
18333,Gm12525
18334,Ltk
18335,Ppnr
18336,Vmn1r225
18337,Gm35455
18338,Gm32834
18339,4930562F07Rik
18340,Gm2396
18341,Olfr583
18342,Gm5608
18343,Gp1bb
18344,Gm31086
18345,Sesn2
18346,Zfp748
18347,Akr1d1
18348,1700104L18Rik
18349,Nutf2
18350,Gm36208
18351,Gm38060
18352,Gm7347
18353,1110002O04Rik
18354,4933411E02Rik
18355,Nsun5
18356,Nme8
18357,A630019I02Rik
18358,9430085M18Rik
18359,Trav7-6
18360,1700029I15Rik
18361,Myo5c
18362,Olfr191
18363,Ttc38
18364,Gm28183
18365,Inpp5e
18366,1700099I09Rik
18367,Txnl4b
18368,Cngb3
18369,Gm49741
18370,Flad1
18371,Zfp764
18372,5430401F13Rik
18373,9330162012Rik
18374,Hykk
18375,Grin3b
18376,Ccdc33
18377,Gm2814
18378,Agtr1a
18379,Lipt2
18380,BC048562
18381,2410080I02Rik
18382,Mcf2
18383,Ccdc159
18384,4833412C05Rik
18385,AY074887
18386,6230400D17Rik
18387,Frat2
18388,D14Ertd670e
18389,Phldb3
18390,Olfr1183
18391,Gm15418
18392,Cdc20b
18393,Nmnat1
18394,Olfr1120
18395,Gm47689
18396,Cmtm2a
18397,Gm11981
18398,Toe1
18399,Chrna1os
18400,AU023762
18401,Slc22a22
18402,Sval2
18403,6430571L13Rik
18404,Tnfrsf10b
18405,Pla2g1b
18406,Tnfsf11
18407,4930546C10Rik
18408,Gprc5a
18409,4833417C18Rik
18410,Gm14437
18411,Snrnp35
18412,Gm28857
18413,Prmt6
18414,Gm27197
18415,Sap18b
18416,Ces1g
18417,9930104L06Rik
18418,Prg2
18419,Apbb3
18420,Gm12292
18421,2310046K23Rik
18422,Eno3
18423,Ocm
18424,Primpol
18425,Mterf1a
18426,Rbak
18427,Rad9a
18428,Dnaaf2
18429,Gm26533
18430,Gm40893
18431,Gm17631
18432,Pcdhga11
18433,Pate12
18434,C1qtnf1
18435,Rabggta
18436,C230034O21Rik
18437,Gm29053
18438,Olfr1330
18439,Zfp235
18440,Gpr157
18441,5031425F14Rik
18442,Slc16a3
18443,Dis3
18444,2410022M11Rik
18445,Gm43813
18446,Ruvbl1
18447,Gm34609
18448,Col7a1
18449,Ska1
18450,Pramel3
18451,Opn3
18452,Gm14004
18453,Trem3
18454,Vmn2r35
18455,Gm35330
18456,Gm41625
18457,Zdhhc19
18458,Ms4a8a
18459,Gm15860
18460,Asl
18461,Gm11983
18462,Gm20492
18463,Fgr
18464,Alkal2
18465,Gm14022
18466,Ass1
18467,Wdr38
18468,Gm14808
18469,Gm46404
18470,1700044C05Rik
18471,Gm49766
18472,Platr6
18473,Gm17093
18474,Atp8b2
18475,1190028D05Rik
18476,Gm26877
18477,1700048O20Rik
18478,Ppp1r3f
18479,Cd3e
18480,Fcrl5
18481,Gm32846
18482,Gm44956
18483,A230107N01Rik
18484,Tfip11
18485,Dynlt1b
18486,Afmid
18487,Zfp87
18488,Mindy4
18489,Tbrg4
18490,Platr16
18491,1700061H18Rik
18492,Gm11280
18493,A730060N03Rik
18494,Gm21865
18495,Gm45069
18496,Gm15943
18497,Ttc30b
18498,Lrrc42
18499,Gm49901
18500,Clrn1
18501,Dio3os
18502,Gm15903
18503,Zfp449
18504,Enkur
18505,Rbm44
18506,Mup18
18507,6330418K02Rik
18508,Gtf2h3
18509,Duxf3
18510,Gm16045
18511,Aph1c
18512,Iqcm
18513,Gm44649
18514,Sord
18515,Ryr1
18516,Gm31314
18517,Fads3
18518,Olfr1438-ps1
18519,Col6a2
18520,Chtf18
18521,Pla2g5
18522,Tmprss2
18523,Gm12227
18524,Cstdc5
18525,Gm45054
18526,Smcr8
18527,4933413L06Rik
18528,4933411E06Rik
18529,Fam71d
18530,Spic
18531,Car1
18532,Sh3bp1
18533,Slc37a4
18534,Olfr384
18535,Inhbc
18536,4930512H18Rik
18537,Gm42567
18538,Nup43
18539,Gm44085
18540,Tmem69
18541,Prl2b1
18542,E030013I19Rik
18543,Vmn2r83
18544,Olfr316
18545,4833427G06Rik
18546,Fancg
18547,Abcc2
18548,Nr1h5
18549,Rspo4
18550,Gm11007
18551,Traj49
18552,4930578G10Rik
18553,1700016K19Rik
18554,Gm13794
18555,Mapkapk5
18556,Polr1b
18557,Gm47782
18558,1700066N21Rik
18559,Mpp1
18560,Pelo
18561,Gm50210
18562,Gm48824
18563,Cyp4x1os
18564,Gm2026
18565,Hcn3
18566,Gm16191
18567,Atrip
18568,Gm11574
18569,Zxdb
18570,Cd276
18571,Apol7d
18572,Daxx
18573,Cenps
18574,Rbm12b2
18575,Gm11592
18576,Trim42
18577,Ces1c
18578,Gm35239
18579,Cplane2
18580,Gm10985
18581,Pgm3
18582,F8
18583,Fanca
18584,Gm14827
18585,Polq
18586,Sohlh2
18587,Tigd3
18588,9430015G10Rik
18589,Ppil1
18590,Cfp
18591,Gm16618
18592,Gm5524
18593,Ankrd33
18594,Dhodh
18595,K230015D01Rik
18596,1700112D23Rik
18597,Brip1
18598,2810408I11Rik
18599,Map10
18600,Far2os1
18601,Gm16427
18602,Ppp1r42
18603,Gm26930
18604,Foxred1
18605,Gm16278
18606,Rhox13
18607,Efcab9
18608,D930028M14Rik
18609,Nle1
18610,Gm31087
18611,Gm13270
18612,Gm37306
18613,Klc4
18614,Gm42997
18615,Gm34680
18616,Gm9871
18617,Gm12930
18618,Atpaf2
18619,Fbxw17
18620,Dusp2
18621,Panx3
18622,Gemin2
18623,1110002E22Rik
18624,Wfdc21
18625,Egf
18626,B230317F23Rik
18627,Gm35215
18628,Tatdn2
18629,Gm42743
18630,Cdca3
18631,H2-Q10
18632,4930548H24Rik
18633,Gm15347
18634,Pkd1l1
18635,Gpr161
18636,Gm12996
18637,Gnat3
18638,Kynu
18639,Gm45901
18640,Olfr741
18641,1700027J07Rik
18642,Slc19a1
18643,Gm12688
18644,Gm49169
18645,Cdk20
18646,Vmn1r1
18647,Gm4181
18648,Uap1l1
18649,Zfp790
18650,Star
18651,Megf6
18652,Gm42064
18653,Cel
18654,Gm32050
18655,Coa4
18656,Gm17021
18657,Gm11520
18658,Cd28
18659,Gm9776
18660,Proser3
18661,Large2
18662,Gm34667
18663,Gm44808
18664,Smok2b
18665,Olfr578
18666,A230065N10Rik
18667,Gm10762
18668,Dlgap5
18669,Tmem265
18670,H2-Q2
18671,Mypn
18672,Hbb-bs
18673,Vmn1r221
18674,Tnfaip8l1
18675,Gm47770
18676,Zfp605
18677,Traj60
18678,Mrpl39
18679,Utp23
18680,Brca2
18681,Tex13a
18682,Tdrd6
18683,Fga
18684,Dpagt1
18685,2900005J15Rik
18686,Gm12979
18687,Olfr890
18688,Dhx38
18689,Cct6b
18690,BE692007
18691,Rrp9
18692,Pheta1
18693,F420014N23Rik
18694,H2-M3
18695,Gm45345
18696,Gm20356
18697,Gm48893
18698,Olfr1380
18699,Sh2d2a
18700,4930414N06Rik
18701,Gins3
18702,Mcmdc2
18703,Mrgpra2a
18704,Gm36667
18705,Fam92b
18706,Mrgprh
18707,Mc1r
18708,B3galt4
18709,Foxo6
18710,Gm49602
18711,Dhx34
18712,Gm29582
18713,Gm15999
18714,Gm16343
18715,Mmp23
18716,Gm20560
18717,Ttc30a2
18718,1700094M23Rik
18719,4933407L21Rik
18720,Gm47865
18721,Ybey
18722,A230051N06Rik
18723,Cpsf1
18724,Ly6m
18725,Tex30
18726,Lrriq3
18727,Fancf
18728,Gm14743
18729,D6Ertd474e
18730,Gm32872
18731,Tmprss11c
18732,Degs2
18733,Tctn3
18734,Veph1
18735,Gm26660
18736,Nat10
18737,Krtcap3
18738,Gm9732
18739,Gm11789
18740,Gm5
18741,Gm16263
18742,9530053A07Rik
18743,A230077H06Rik
18744,Slc7a3
18745,Gm38304
18746,Zfp119b
18747,Pmf1
18748,6430550D23Rik
18749,Fbll1
18750,Alkbh4
18751,Gm14264
18752,Ptrh1
18753,Abt1
18754,Rfx1
18755,Gm17056
18756,Wdr3
18757,Donson
18758,Gpr141
18759,Hhat
18760,Gm46515
18761,Mpi
18762,Tmem17
18763,Gm6961
18764,Ptgdr2
18765,Cenpe
18766,Smtnl1
18767,Trim27
18768,Sult2a8
18769,Gm13012
18770,Dcaf15
18771,Myhas
18772,Gm49233
18773,Gm47815
18774,Bud13
18775,Lrriq1
18776,Gm11615
18777,Gm28791
18778,Gm37229
18779,Zfp472
18780,Rpp38
18781,Cdrt4
18782,Pramel4
18783,Dna2
18784,Cxcr6
18785,Gm31517
18786,Prss23os
18787,4930556N09Rik
18788,Gm42765
18789,Gm50334
18790,Ubap1l
18791,Qtrt2
18792,Cidec
18793,Ube2c
18794,Wfdc8
18795,Crygn
18796,D330050I16Rik
18797,Gm5105
18798,Dvl2
18799,Rad51c
18800,Gm12514
18801,2700046G09Rik
18802,Gm40660
18803,Bag2
18804,A630010A05Rik
18805,Gm11650
18806,Zfp668
18807,5930438M14Rik
18808,4930555M17Rik
18809,1700109I08Rik
18810,Galns
18811,Usb1
18812,Dcdc2b
18813,9130227L01Rik
18814,Olfr972
18815,Apex1
18816,Phf2os1
18817,Gm30173
18818,Poll
18819,Gm28985
18820,Camp
18821,Ggcx
18822,Gm44036
18823,Timd4
18824,E2f2
18825,Traj43
18826,Nol3
18827,Tm4sf4
18828,Gm36388
18829,Gm42901
18830,Gm16183
18831,Tmem231
18832,E130311K13Rik
18833,Gm16152
18834,Gm4166
18835,Cyb5r1
18836,Gm16133
18837,AW046200
18838,Gm12023
18839,Vmn2r101
18840,Clrn2
18841,Ncapg2
18842,Ap5b1
18843,Gm36229
18844,Obox8
18845,Gm45890
18846,Gm15737
18847,Lyplal1
18848,Nudt8
18849,Gm12069
18850,Gm10244
18851,Prap1
18852,F930017D23Rik
18853,Hsf2bp
18854,Gm32219
18855,Gm34016
18856,A730043L09Rik
18857,0610025J13Rik
18858,Olfr873
18859,Krt86
18860,4933404O12Rik
18861,Platr15
18862,Nme4
18863,Spink5
18864,Hand2os1
18865,Kif14
18866,Gm41148
18867,Gm34304
18868,Ccdc126
18869,1700112M02Rik
18870,Hemgn
18871,Gm8257
18872,Gm45600
18873,Gm26685
18874,C2
18875,Gm35460
18876,Gm31834
18877,Arv1
18878,4930500L23Rik
18879,Gm12356
18880,Wdr5b
18881,Gm47112
18882,ccdc198
18883,Tti2
18884,Ccnj
18885,Chst12
18886,Gstp3
18887,Coq6
18888,Cilp2
18889,Gm6994
18890,4931415C17Rik
18891,4930447J18Rik
18892,Vmn2r87
18893,Slc26a7
18894,Nufip1
18895,Gm15942
18896,Mrps30
18897,Gm32250
18898,Gm50431
18899,4933427J07Rik
18900,Gm31143
18901,Polr3g
18902,Gm9195
18903,A930007I19Rik
18904,Il20ra
18905,Zfp940
18906,Rsph9
18907,Gm48552
18908,Gm43847
18909,Gm26670
18910,Mtrf1l
18911,Zfp119a
18912,Prl
18913,Amn
18914,Gm14546
18915,4930596D02Rik
18916,Gm38416
18917,A630050E04Rik
18918,Gm34549
18919,6330420H09Rik
18920,Olfr1151
18921,2010109A12Rik
18922,1110028F11Rik
18923,Klk4
18924,Xpnpep2
18925,B3galt6
18926,Pwwp3b
18927,Mtg1
18928,Gm15819
18929,4933412O06Rik
18930,Gm5463
18931,Rfx5
18932,Gm26759
18933,Gm49893
18934,Cd79a
18935,Tspan10
18936,Prdm4
18937,Gm11611
18938,4930486I03Rik
18939,Olfr1307
18940,Rwdd3
18941,Gm11973
18942,Gm29682
18943,Nans
18944,Fpgs
18945,Gm27040
18946,3110001I22Rik
18947,Ubiad1
18948,Dtx2
18949,Ldoc1
18950,Taf5
18951,Cstf1
18952,Ces1a
18953,C6
18954,Ulbp1
18955,4833418N02Rik
18956,1700026J14Rik
18957,Prss40
18958,Arr3
18959,Scn4a
18960,Itgal
18961,Fibin
18962,Cks1b
18963,1700020D12Rik
18964,Cln6
18965,4930534H03Rik
18966,Gm34004
18967,Gm10451
18968,Ces3b
18969,Neil1
18970,Abitram
18971,Actr5
18972,Tapbpl
18973,Mdm1
18974,Gm13710
18975,Impa2
18976,Dazl
18977,Gm49709
18978,Gm44930
18979,Itga3
18980,Oxsm
18981,Gm5142
18982,Krt88
18983,A830052D11Rik
18984,Supv3l1
18985,4933405L10Rik
18986,Gm12144
18987,Tnn
18988,Psg16
18989,Defa30
18990,Angptl2
18991,Zfp105
18992,Aldh1a7
18993,Ltv1
18994,Gm47896
18995,E130101E03Rik
18996,Pelp1
18997,Sult2a6
18998,Rad54l
18999,Zfp930
19000,E130018N17Rik
19001,Ush2a
19002,Platr4
19003,Gm28387
19004,Sh2d6
19005,Fam227b
19006,Gm47725
19007,A130010J15Rik
19008,Cdt1
19009,Gm16110
19010,Nlrp10
19011,Dnaaf5
19012,Enkd1
19013,Gm21961
19014,Mettl22
19015,Gm26652
19016,Gm13404
19017,4930500H12Rik
19018,Gm15013
19019,Psmg1
19020,Zbtb45
19021,Nupr1l
19022,Matn3
19023,Gm47898
19024,Gm49694
19025,Tsga13
19026,Tex11
19027,Pwwp2b
19028,Gm47167
19029,Gm15537
19030,Gm17090
19031,Dhx35
19032,Stac3
19033,Gm15093
19034,Kti12
19035,1700025D23Rik
19036,Rtel1
19037,Nmb
19038,Gm2582
19039,4930459L07Rik
19040,Ms4a4b
19041,Gm14285
19042,Cfap58
19043,Zc3h8
19044,0610005C13Rik
19045,Ccdc73
19046,B9d2
19047,Mettl18
19048,Mroh6
19049,Ctf1
19050,Gm11146
19051,Gm30122
19052,Plxna3
19053,Gm16029
19054,8030443G20Rik
19055,Myl10
19056,Ighmbp2
19057,Gm44778
19058,Gm17359
19059,Gabrp
19060,Gm14133
19061,Gorab
19062,Gm45463
19063,Cd3d
19064,Gm11437
19065,A730004F24Rik
19066,Gm30613
19067,Fbxo16
19068,Sstr1
19069,Gm6117
19070,9530018F02Rik
19071,Gm9774
19072,Zfp111
19073,Wdr55
19074,Gm30725
19075,Dnah7a
19076,Theg
19077,AY702103
19078,Defb7
19079,Ptf1aos
19080,Gm17114
19081,Olfr66
19082,Ceacam5
19083,Nek11
19084,Zfp280b
19085,Itln1
19086,Igf2bp1
19087,Hsd17b6
19088,Mkln1os
19089,4930412C18Rik
19090,Sh2d4a
19091,Riox1
19092,Apoa1
19093,Gm16169
19094,Ccpg1os
19095,Cbr4
19096,1110035H17Rik
19097,Mcm5
19098,Gm5134
19099,Trim52
19100,Rrp15
19101,Eldr
19102,Zyg11a
19103,Rpl36a-ps1
19104,Gm29824
19105,9430021M05Rik
19106,Gm20125
19107,D830026I12Rik
19108,Wdr53
19109,Ptges
19110,E330013P04Rik
19111,Gm13066
19112,Gpr61
19113,Sema6c
19114,Fgf22
19115,Gm49054
19116,Gm30648
19117,1700056E22Rik
19118,Tcte1
19119,Gm28626
19120,Gm10658
19121,Mafk
19122,Pdia5
19123,Rbm43
19124,Trbj2-3
19125,Gm9752
19126,Gm43774
19127,Olfr1494
19128,Zfp84
19129,Mad2l1
19130,4930408K08Rik
19131,Ptger1
19132,Gm12682
19133,BC067074
19134,Tbc1d25
19135,Gm20501
19136,Znrd1as
19137,Sema3b
19138,Olfr1406
19139,a
19140,Gm9899
19141,Hcrt
19142,Ess2
19143,Lins1
19144,Zkscan14
19145,Gm43714
19146,Wdr90
19147,Sdsl
19148,Gm12480
19149,Gm49479
19150,Wdr27
19151,Arhgap27os2
19152,Gm50376
19153,Gm40910
19154,Gm14137
19155,Gm14812
19156,Gm12167
19157,Fhitos
19158,Gm1604b
19159,Caps2
19160,Gm33321
19161,Tgds
19162,Ddx56
19163,4930511O05Rik
19164,Fbxl8
19165,Gm13103
19166,Cntf
19167,Tut1
19168,Sult3a2
19169,Ros1
19170,Gm47328
19171,D830024N08Rik
19172,Gm16193
19173,Mesp2
19174,Zik1
19175,Wfikkn1
19176,Tdrp
19177,9130604C24Rik
19178,Mageb3
19179,Gm48161
19180,Bora
19181,Gramd2
19182,Gm20667
19183,Gm49747
19184,A730061H03Rik
19185,Speer9-ps1
19186,1700094J05Rik
19187,C330018A13Rik
19188,Gm32496
19189,Ccdc142os
19190,Macc1
19191,Jph2
19192,Awat2
19193,Pinlyp
19194,Hist1h4d
19195,Gm37640
19196,Gm12002
19197,Cptp
19198,Gm43727
19199,Lrrc46
19200,Olfr6
19201,Gm15839
19202,Coq8a
19203,Zfp335
19204,Gm26581
19205,Gm42791
19206,AA467197
19207,Mns1
19208,Mefv
19209,Gm904
19210,Slc15a5
19211,Pnmt
19212,Gm28836
19213,A930033H14Rik
19214,Mrgprb2
19215,A530040E14Rik
19216,Pced1a
19217,Cul4b
19218,Hist1h2bb
19219,Itgbl1
19220,Olfr1537
19221,Gm4013
19222,Ppih
19223,4833428L15Rik
19224,Tusc1
19225,Gorasp1
19226,Gm48522
19227,Gm34961
19228,Pirb
19229,Urb1
19230,6720489N17Rik
19231,2810405F17Rik
19232,4933426K07Rik
19233,Zfp185
19234,Crygs
19235,Rad18
19236,4930544G11Rik
19237,4933416E03Rik
19238,Olfr707
19239,Gm16793
19240,Olfr1426
19241,Stk26
19242,Olfr1028
19243,Gm15902
19244,Bend5
19245,Slc22a28
19246,Myoz1
19247,Zscan12
19248,Col9a2
19249,Habp2
19250,Gm32067
19251,Ttc25
19252,Gm19569
19253,Izumo3
19254,Gm47212
19255,Adam5
19256,Ggn
19257,Mss51
19258,Epor
19259,Gm5136
19260,4930505N22Rik
19261,Spef1
19262,4930473A02Rik
19263,Aars2
19264,Zfp593
19265,ETV3L
19266,Rfc4
19267,1700003M07Rik
19268,Hells
19269,Gm2381
19270,Tmem136
19271,Gm43661
19272,Prss51
19273,Gm12153
19274,Gm13075
19275,Gm15346
19276,Aard
19277,Gm16712
19278,Ovol3
19279,Gm35657
19280,Gm14061
19281,Sarm1
19282,4930522O17Rik
19283,Gm9970
19284,Il10
19285,2900009J06Rik
19286,Gm15124
19287,Klhl36
19288,Gm45570
19289,4921509A06Rik
19290,Tmod4
19291,Gm49173
19292,Gm36569
19293,Anxa10
19294,Cryba2
19295,Gm34785
19296,Gm45605
19297,Olfr479
19298,Pzp
19299,Arid3a
19300,Vps33b
19301,Dmap1
19302,Tsr1
19303,Kctd9
19304,Arpin
19305,Gm11269
19306,Ly6g5b
19307,Gm16555
19308,Gm11099
19309,Noa1
19310,Ppat
19311,Gm3488
19312,Amigo3
19313,Gm8220
19314,Gm33677
19315,Olfr616
19316,Asb11
19317,Fgfr4
19318,Fahd2a
19319,Dhx58
19320,Olfr1082
19321,Tmc5
19322,Gm19757
19323,Pidd1
19324,Gm49018
19325,Ces5a
19326,Tubd1
19327,Nudt1
19328,Hexim2
19329,Htatip2
19330,AC150683.1
19331,Gale
19332,Erich2
19333,Eef1akmt4
19334,Zbtb48
19335,Wdhd1
19336,Ptprq
19337,Rasef
19338,Rhox2e
19339,2310026I22Rik
19340,Gm10366
19341,Gm35725
19342,Slc1a6
19343,Gm43597
19344,Gm15890
19345,Gpn2
19346,E330014E10Rik
19347,Igll1
19348,Plk4
19349,Katnb1
19350,Dpep2
19351,Muc4
19352,Vmn1r4
19353,Comtd1
19354,Tefm
19355,Rhox4d
19356,Gm47143
19357,Gm40438
19358,Spats1
19359,2410017I17Rik
19360,4930509H03Rik
19361,Gm12869
19362,4732440D04Rik
19363,D030051J21Rik
19364,Gm805
19365,Rbm3os
19366,Olfr1256
19367,Vmn1r217
19368,Gm45708
19369,AC103362.1
19370,Kbtbd8
19371,2210017I01Rik
19372,Gm50181
19373,Rflna
19374,AU022754
19375,Shq1
19376,Gm12253
19377,Trmt44
19378,Lrrc17
19379,Gm15688
19380,Gm50386
19381,BC048507
19382,Gm15853
19383,Dbhos
19384,Npn2
19385,Gm43666
19386,Cd164l2
19387,Gm42711
19388,Olfr434
19389,Phf13
19390,Alpk3
19391,Gm43042
19392,4930455G09Rik
19393,Hspb6
19394,Mcm8
19395,Plcb2
19396,Gm42457
19397,Zfp442
19398,Pla2g4b
19399,Pcdhb16
19400,Ap4b1
19401,Tedc2
19402,Radx
19403,Mad2l1bp
19404,Etaa1os
19405,Gm34664
19406,Arrdc1
19407,Bloc1s3
19408,Olfr350
19409,Npc1l1
19410,Gm36043
19411,E230001N04Rik
19412,Gm40787
19413,Tchh
19414,D830050J10Rik
19415,2610028E06Rik
19416,4921507G05Rik
19417,2310044K18Rik
19418,Gm45798
19419,Ribc2
19420,Ing5
19421,Gm47903
19422,Gm38575
19423,Olfr259
19424,Gm38033
19425,Gm19590
19426,Gm15510
19427,Pnpla1os
19428,Ccnf
19429,Gm10220
19430,Smok3a
19431,Gm47796
19432,Gm20219
19433,Gm34354
19434,Mgam
19435,Zfp213
19436,Bysl
19437,Dpys
19438,Tph1
19439,Zfp873
19440,Plet1os
19441,Gm12436
19442,Olfr715b
19443,Gm30551
19444,Bpifa3
19445,Sytl1
19446,Rpl3l
19447,Gm49574
19448,Tchp
19449,1700024B18Rik
19450,Zfp963
19451,9530036M11Rik
19452,Gm4673
19453,Fgf16
19454,Clec11a
19455,Gm49586
19456,Gm19265
19457,Nop16
19458,Gm38593
19459,Npvf
19460,A730035I17Rik
19461,Akr1c21
19462,Slc43a1
19463,Krt33a
19464,Gm32885
19465,Ptk6
19466,3110045C21Rik
19467,Gm41335
19468,Zcwpw1
19469,1700067K01Rik
19470,4930430A15Rik
19471,5033430I15Rik
19472,Ankrd31
19473,A930012O16Rik
19474,Tpx2
19475,Gm43574
19476,Soat2
19477,Chaf1a
19478,Plut
19479,Dok3
19480,Gm27004
19481,Ptcd1
19482,1700120G07Rik
19483,Ndufaf1
19484,Cbx8
19485,Gm14317
19486,Tacc3
19487,Gm7030
19488,Mrpl16
19489,Gm5150
19490,Gm17178
19491,Sult1c1
19492,Il2
19493,Brat1
19494,Gm33467
19495,Gm8797
19496,Rxfp3
19497,Spag17
19498,Ripply2
19499,Gm38039
19500,B930094E09Rik
19501,Gm44174
19502,Gm14410
19503,Gm11722
19504,Pomgnt2
19505,Vmn1r205
19506,Slc2a7
19507,Zbtb11os1
19508,Gm5602
19509,Ptp4a1
19510,Npy5r
19511,Mblac1
19512,Vmn2r12
19513,Gm11646
19514,Gemin6
19515,Gm32061
19516,Gm9117
19517,Zfp626
19518,Ahrr
19519,Podn
19520,Traj46
19521,Gm44618
19522,Gm26571
19523,Gm36899
19524,Rph3al
19525,Gm49087
19526,Gsta2
19527,Rfc5
19528,Tc2n
19529,Mocos
19530,Gstm6
19531,Adam1a
19532,Aldh3b2
19533,Gm17041
19534,Slc5a4b
19535,AA465934
19536,H60c
19537,4930578E11Rik
19538,Gm15420
19539,Gm50115
19540,Lrrc36
19541,Rho
19542,4930429P21Rik
19543,4930477G07Rik
19544,Olfr667
19545,Gm21154
19546,Gm27188
19547,Lrrc24
19548,Gm45606
19549,Pigo
19550,Rbm45
19551,Igkv8-22
19552,D930019O06Rik
19553,Olfr320
19554,Gm5149
19555,Gm47349
19556,Gm29483
19557,Lsmem2
19558,9030025P20Rik
19559,Chrna10
19560,Oit3
19561,Cage1
19562,Homez
19563,Gm30052
19564,Zfp58
19565,Gm15987
19566,Rufy4
19567,Gm20917
19568,2610016A17Rik
19569,Mafa
19570,Gfy
19571,Kctd7
19572,Them7
19573,Gm5544
19574,Efhc2
19575,Slain1os
19576,Tmem28
19577,Gnmt
19578,Tgm3
19579,Rdh8
19580,Mterf4
19581,Gm34158
19582,1700025F22Rik
19583,Serpinb3c
19584,Gm13061
19585,Cyp3a16
19586,Itgae
19587,Gm20855
19588,BX088531.1
19589,Slc35c1
19590,Pwp2
19591,C7
19592,Gm29347
19593,4932422M17Rik
19594,Det1
19595,Gm31458
19596,Chst4
19597,Hoxd4
19598,Olfr1358
19599,1700025K24Rik
19600,Vax1
19601,Gm14379
19602,Efcc1
19603,Dok4
19604,Umps
19605,Tktl2
19606,Nhlrc1
19607,Chst13
19608,4930432K21Rik
19609,Vmn1r185
19610,Gm50397
19611,Gm13613
19612,Trpv6
19613,Spink8
19614,Hps1
19615,Rcor2
19616,Gm26749
19617,Gm12224
19618,Gm47249
19619,B230369F24Rik
19620,Pla2g2d
19621,Gm11032
19622,Nlrp4b
19623,9830107B12Rik
19624,4930579M01Rik
19625,Gm30146
19626,Usp27x
19627,Tlcd2
19628,Gm20186
19629,Zkscan6
19630,Gm49494
19631,Gm45051
19632,Gpr3
19633,Gm31406
19634,Gm30082
19635,Gm50020
19636,Gm47469
19637,Gm11670
19638,Smim18
19639,Gm7467
19640,Gcnt7
19641,Astx6
19642,1700110C19Rik
19643,Gm14144
19644,Prss45
19645,Gm38258
19646,Gm15764
19647,Gm45332
19648,B230319C09Rik
19649,Cenph
19650,Pex10
19651,Ccdc51
19652,1700069B07Rik
19653,Prss16
19654,Gm42707
19655,Retn
19656,Zpbp
19657,Gmppb
19658,Commd5
19659,Cfap44
19660,Gm50046
19661,9130204K15Rik
19662,Vmn1r69
19663,Exoc3l2
19664,Gm14288
19665,Dtwd1
19666,Gm16579
19667,Gbx1
19668,2310016D23Rik
19669,Gm13524
19670,Dscc1
19671,Eef1aknmt
19672,Grwd1
19673,1700037C18Rik
19674,Gm19299
19675,A630023P12Rik
19676,Gm42787
19677,Gm16068
19678,Polm
19679,Gm50335
19680,Lrrc69
19681,Igsf9
19682,Nradd
19683,Proscos
19684,March9
19685,Gm30606
19686,4930532G15Rik
19687,Ccdc189
19688,5930435M05Rik
19689,Olfr509
19690,Psg25
19691,Gm20535
19692,Gm13026
19693,Gm16230
19694,Taf1c
19695,Wt1
19696,Gm28884
19697,Igkv8-21
19698,Zswim9
19699,Cenpm
19700,Gm45464
19701,Gm36328
19702,Obsl1
19703,Gm30085
19704,Gm12802
19705,Ube2t
19706,Fbxw21
19707,Galnt12
19708,Gm36495
19709,Cad
19710,Ccdc166
19711,Phf11c
19712,Sit1
19713,Eci3
19714,Kcnu1
19715,Spata5l1
19716,Ltb4r1
19717,Gm34562
19718,Zfp870
19719,Zfp882
19720,2410004P03Rik
19721,Gm3287
19722,Apol7e
19723,4632404H12Rik
19724,Gm11011
19725,Gm13941
19726,Gzmc
19727,Mmachc
19728,Gm13630
19729,Ambn
19730,D830013O20Rik
19731,Fbxo48
19732,Cldn34c2
19733,Ankrd23
19734,Saa3
19735,Gm36283
19736,Gpr135
19737,Cstdc4
19738,Zfp54
19739,Cyb561d2
19740,Gm15473
19741,Slc15a1
19742,Gm48972
19743,Isoc2b
19744,Rfc3
19745,Gm50285
19746,Ptprh
19747,Vmn1r56
19748,Gm28818
19749,Scml2
19750,Gm13021
19751,Gm20721
19752,Cyp2d11
19753,Olfr1277
19754,Gm20554
19755,Atxn7l2
19756,Gm15893
19757,Gm50412
19758,Gm16120
19759,Tmprss11a
19760,Gm38509
19761,Cldn2
19762,Gm28982
19763,Gm5084
19764,Zfp689
19765,Glycam1
19766,Btg1-ps1
19767,Dnah10
19768,Ydjc
19769,Gm41664
19770,9430014N10Rik
19771,Zfp575
19772,Zfp619
19773,Slc17a3
19774,Olfr1312
19775,4930558C23Rik
19776,Cks1brt
19777,Ascl4
19778,Scx
19779,Mansc1
19780,Tmc4
19781,Lrfn3
